feature_1,feature_2,feature_3,feature_4,segment,channel,target
1.4636717769407614,3.261114126537164,4.303811859978673,-0.6214164476905017,C,api,0
1.5100604622220042,3.6035062183761615,1.3450872688900548,-1.5241105810214137,A,mobile,1
0.33797574583398293,-0.3250902965451845,3.4076197842545364,-1.3484120647929385,A,web,0
0.6620528326770654,0.038273806785843245,1.9311378759846398,-1.4654656562862896,A,web,1
0.23393703582388609,3.5276120761441865,2.235237282760037,-0.6930477065794457,A,web,1
-0.729403559563169,1.4890109107281118,4.472061413216953,1.1562436713541993,C,web,0
2.162023487384124,1.3873247179812178,1.8296801700141516,-1.2045021779846328,B,web,1
1.0471623723572816,2.3340532996843866,3.4560930833353534,-0.06307487093794184,C,web,1
3.5716263036357687,-0.20828322871751648,0.6122617859969323,-1.0199307047777828,B,mobile,1
-0.3074043448094892,3.036586970045544,2.5159742134511984,-1.4970112073526256,B,api,0
0.4349599579642396,1.8293183402918456,1.2902909725919705,0.7436168627193793,A,mobile,1
1.659564262144912,2.566784232891129,1.3765213878472304,-1.2436974829212968,A,web,1
0.305886326919977,0.727017571386789,1.4996471060015057,-1.221630232553548,C,api,0
-1.065234033475356,2.621167779006819,1.8366004294866674,0.6881932240181379,C,api,0
-0.5386435462785969,0.6721893928815719,4.032136106139835,-0.9175229539548533,B,api,0
0.7209000787688927,3.327008955047337,0.49055009801492083,-1.0430492103191615,C,web,1
1.0120407946886503,3.607433899366999,1.5317702718519892,1.0409295572582535,C,mobile,1
0.4864736080949962,3.2590169892236887,0.9705501067999953,-1.0558687796745205,A,mobile,0
1.8041821474342998,2.6263418654078396,3.002629494143679,0.7286221799479904,A,mobile,1
1.7913186504635288,2.8141060073622923,1.157363932566353,-0.7410622851525024,C,web,0
0.9873349726556678,-2.5294838321383777,1.9621916340732939,-0.016147327628021735,C,api,1
0.6322702864221931,3.13581472922577,1.1752697966394654,-0.7291842380509542,C,mobile,1
0.2965292092684378,1.361536223305299,2.227400456195068,-0.6502013217801782,B,web,0
1.2612301577108496,1.9519119889853223,2.742533138099206,1.0103955950093515,A,web,1
1.703551096573336,1.3460701722891928,1.1753429894283265,0.941692167425273,B,mobile,1
0.672725777777998,-0.425819221762225,1.5364050600723598,-1.1104639530097096,A,web,1
1.1399978801080737,0.9381866128091942,0.6362166594137311,0.42840519936709054,C,mobile,1
0.21082418125658164,2.8536557149155213,1.7918343509193595,-1.2092334860412768,B,web,0
-1.0938594951438927,4.067791346638517,2.493683066497451,-0.7618449458210512,C,mobile,0
-0.6011452184557599,0.8033243847918504,1.0690356534384426,-1.4016974960626563,A,web,0
1.5189192064797563,0.35364562447433423,2.921851902245033,0.2140793070031144,C,web,1
1.1364036182888508,4.122819658412961,0.4299930601882801,0.43414981966337285,B,api,1
2.508256406445688,0.387889128951997,0.49125041671667413,0.489695856279607,C,web,1
0.667318114768858,5.117817537698932,0.648595881826036,0.5682602088597348,B,mobile,0
1.6377284854533323,1.8810378284613654,1.1152996696207778,-0.4946150875538391,C,api,1
2.187620316668446,0.38654554416523546,1.5085834961394136,-1.1038532766293743,A,web,1
1.793340197717829,3.3749401713305387,1.422877557982596,-1.5879419270346593,A,web,0
-0.13025633604367082,4.509358186055445,1.4329637203912562,-0.36734090334537695,B,mobile,0
0.37852100668855015,-0.4955961525981609,2.3028456853240677,1.013212405710724,C,web,1
0.7557272876428265,4.294339341736284,1.1238138163292455,-0.34349253294090754,C,api,1
-0.5830424283563479,1.3497516948744719,0.6989714852937328,0.12431086188834084,C,web,0
1.1691462181251904,4.178127300689404,0.7073198906412744,0.9668729104889264,B,mobile,0
1.8287861995706325,1.191256908034431,5.299428648743294,0.8150721516611532,A,web,1
0.022974112554060677,-0.723509053550403,0.3637568026003928,0.4714077299944037,C,web,1
2.9670650599231023,2.6031473787283774,1.3420561060650193,0.05854701675464957,B,web,0
0.25113126119351586,3.2825249574049833,3.5777859413768716,-0.9509092053855611,B,api,0
0.35645042911683456,5.15354057351265,1.9937541597657937,0.4963418630779972,C,mobile,0
0.31406538576216547,4.55775636804656,0.9068903553472625,-0.4306434245705155,A,mobile,0
-0.2499312634960218,2.9123872951337475,1.4937826389091926,0.3775772644976061,B,web,0
1.1014297913888522,1.419668322201012,2.505156673150761,-0.974495502396606,B,web,0
0.6240310567147515,0.9669573909164532,3.0798757961462084,1.0339427326438755,C,api,1
2.593646228027164,1.328203287132907,0.8697019336055515,-1.1406637478402715,A,mobile,1
1.3287719154857736,0.4705084371157906,2.3543740642956124,0.6141315836378318,C,mobile,1
1.245227387636705,1.3607167510316018,1.7358554501208778,0.8929902264345837,C,mobile,0
0.3341545847166508,-2.271243878201749,2.894009434795168,-1.174308579893839,B,web,1
-1.097079257393255,2.086188905535345,3.435798077010131,0.8221190682324475,A,api,1
0.49259592159845855,1.7537038409797936,1.214116586457875,0.20422289512157188,C,web,1
-0.4203503296766168,5.9053990221754145,0.6251550234698566,0.08995148605569758,A,web,0
1.7422119214982277,3.0139855853366875,1.8917492141242596,-0.8887270407170089,A,mobile,1
0.5634685353463201,1.0316476230951421,4.331755392939229,-0.6805449243168359,C,web,1
2.598891423680402,2.703575025506129,2.2509430580141903,-0.9417237757684558,B,mobile,1
1.4823723730297746,-0.1612257876550225,1.7127456022814238,-0.3641085317887194,B,mobile,1
1.602643146777723,0.8356929483814091,6.300489448690345,0.21406493288133688,C,web,0
0.8767885769330531,-1.1881515410645356,0.7993027217995013,0.4404142577874075,B,mobile,1
0.85040680129518,4.098015236590079,2.564578436234129,0.37605538676923755,A,mobile,0
1.3839274406343707,2.7493439523338896,1.059436754779983,-0.6289120221526511,A,web,1
1.7072025802965847,-0.08093484341460178,1.5369202859435933,-0.6588044769018275,C,web,0
-0.2526843147526283,1.7032198709473558,1.5742613283728424,0.5377309349559236,C,web,1
1.1907368127703752,3.319629116860457,3.701662272967583,1.1268220439740104,A,web,1
3.7453046678952804,2.5921737304760324,0.8507744018543435,-0.9794653279447357,B,web,1
0.4923719677254548,2.411643258977019,1.082147372054394,-0.4441496023035345,C,web,0
0.29334790127506233,0.4274525049477442,0.5736296996064171,-0.8267766975949954,B,mobile,0
-0.23096392008312427,0.780407834108598,1.9983453202089838,1.1289576195079585,A,mobile,0
-1.1382770693318403,1.9522437581600895,1.1332174798641788,-1.5539604483623002,B,web,0
2.026663712569373,3.2724088203156656,1.9216423780004497,0.8986609045960416,C,mobile,0
0.6731585019631406,0.47381298037109487,0.7835193887265651,0.5489054442550372,C,mobile,1
0.9595531207698977,0.0057599460687127735,1.202460444313476,-0.6708012745777011,A,mobile,1
2.813801123861256,3.6304478726516347,2.7825212272788717,0.30527271427306446,C,mobile,1
3.6110270922201884,0.31150026809413744,1.3436750996456848,-0.5649801916026378,B,web,1
-0.4662551030402603,3.5234587248316913,2.1714246565925466,0.18314700261448946,A,api,0
1.86547021313066,2.188887779151072,2.048270819640457,-0.40901427678920577,A,mobile,1
1.3486145225256,3.2096757178890636,1.2069498464651656,0.9620631843733403,A,web,1
1.0795108383779701,4.591008309558663,0.5851731106270307,-0.31868720958092744,B,mobile,0
1.1759744720973617,2.901861666463127,2.694573743678419,0.6744700024944463,B,mobile,1
0.5741545796204058,3.0416510303481346,1.652723318479847,0.013536701683650953,A,mobile,0
2.5095397645765485,0.3314638001013548,2.6911484992310566,-0.5571542852809548,C,mobile,0
1.339978053263333,0.6877029100155752,0.44592118349622717,1.106861254966363,C,mobile,1
1.0164357363359973,2.830314437292882,0.5527963615280753,-1.0529211319297493,B,mobile,0
2.0993090474343132,4.254817320579199,0.41245156853735576,0.9428773297417283,C,mobile,1
1.6788948375541262,4.027363316075929,0.8815244007113257,1.147630532792093,B,web,1
1.1553519115881516,5.50666470983067,2.7875691431669396,0.7774305137603901,C,web,1
0.9954660968241027,2.2974252362192877,2.095087233890471,0.10912871348881659,C,api,1
2.710144662689189,2.1244540127317944,1.4615647745444564,0.14282524120408469,B,mobile,0
1.2147631011695186,3.409922967192294,1.614046172862238,0.9996080570444761,B,mobile,1
0.49557212118772165,1.8302619300334135,2.3548403366728112,-0.3872801548489675,C,web,0
-0.4252182638317289,1.7000506194860103,1.2444700470248,0.7082281828150356,C,mobile,0
0.19055519569923535,0.1242161568597413,1.8920130539920261,0.5689502886386131,C,mobile,1
-0.6562809971292293,3.3859522289302904,1.6225074213051096,0.8043180617465575,B,mobile,0
0.7325493708596166,0.08480356576492754,0.4016293683481003,-0.36602728404980667,B,api,1
0.9118041627245278,2.619616146893719,1.1842417627649438,0.22710731997216427,A,mobile,1
-1.8574970903338768,-0.4706787887299708,3.3711494533663475,-1.3416534399680407,C,web,0
0.6253395840297827,3.554138580907946,1.1764290655091145,-1.398156144625203,C,web,1
1.3822913846163631,0.15390748277177857,1.3690901295548812,-1.2990851588296985,B,web,1
0.8031453345631716,3.1495714862454873,1.0365317744674345,0.45902899815396214,B,mobile,0
-0.5423372253727178,-0.7429367500546882,1.1154085013229333,-0.6056703820936388,A,api,1
2.12571037078323,1.0962943326338914,2.9282568489003653,0.9434220205394426,C,mobile,1
-0.2324850046167385,3.6853526452863337,1.2701670299489023,-1.3781885900709763,B,mobile,0
-0.8708978997717297,0.5114470086184097,0.8080192062354229,-1.1172691422029768,C,mobile,0
-0.6938081187207644,1.907505617464628,0.2306582728456373,0.741613243844716,B,web,0
0.5856136659143063,1.034510406046837,1.0579974563981385,-0.4283325598778185,B,web,0
1.7824618639089302,-1.8950884747086463,0.45836471783045796,-0.9829981127933182,C,mobile,0
2.001573140962749,2.292894526188647,0.49944904599318646,0.586741083495784,C,web,1
0.8544779561809215,2.491613599295741,2.4039346825317063,-0.9435826413227781,C,web,0
-0.8296838577041482,0.02756441186523717,2.282349373568096,1.1256717688631928,B,mobile,1
-0.1856201464348406,2.7178980747033092,0.4722118315790476,-0.830199688507215,B,mobile,1
-0.47492622602248946,0.5268878335594442,2.486528802868642,0.8039155415981001,C,web,0
0.3881625925026021,0.19456500590914083,1.9652413950952445,-0.257126975235183,B,web,0
-1.5268480248425003,1.8109656801316496,0.9322621357958214,1.0188648036552057,C,api,0
0.7353000946467804,0.7097360894739921,2.317823388200909,-0.7704687104344086,B,mobile,0
1.3758532791442695,5.467893767862072,0.5621505408096334,0.9903221054181417,C,web,1
0.422799974768867,-0.6878746105638427,0.7242216031627566,-0.752346358136721,A,mobile,1
1.1536711516632856,2.9815040195696447,0.6288810290634175,-0.34512059118767024,A,mobile,1
-0.5249366014248616,3.382251691405806,0.765747931882255,0.17123473130536015,A,api,1
-1.1443912926785416,-1.3668338001989715,2.5274560506765553,-0.047399646410086094,B,web,0
-0.16321953668072575,-0.9719746096162629,0.6702010891015967,0.27834132770495645,B,mobile,0
1.9896703831069495,2.6998254290840284,0.7476809859683299,0.3487651795138793,C,mobile,0
1.837085572426778,1.0295811716976955,0.8428056045298145,-0.8501364294640394,C,web,0
0.05284579137649359,2.4137005640461315,1.6774557937509456,-1.5754883487148257,A,mobile,1
2.045552493079058,3.6231153104174476,1.2167500829840923,0.42576588819872097,C,web,0
0.21109765165656785,1.2045628714625458,2.5027839175806994,0.08074980130529141,B,web,0
2.4152050642087337,0.09765489459250354,0.9735400732140977,-0.022510338794976992,C,web,1
1.1800304305892302,-2.567105650073791,0.6882131902534689,-0.21200867262198497,B,mobile,1
0.058491556750377205,2.1273595214330596,1.1024269783312144,0.9995793283794678,C,mobile,0
1.5551307029869719,0.31421497692980105,1.5233521079348022,-0.7683714775753278,A,web,1
-0.3288992246950545,2.3014164654005276,0.8517477805612763,0.9536473080861461,B,web,1
-0.5222999105036167,2.1705957983664326,1.7583832079657196,-1.129792970279084,B,mobile,1
-1.1406666222353086,-0.4151484741531972,4.4229610797226675,0.34461552424553044,A,web,1
0.910301650969798,4.558201415582418,1.0481897704290288,1.0362350612968423,B,web,0
0.5362091450715836,3.5332132727440677,1.5246642122543275,-1.1682053632887686,B,api,0
0.5074640871031528,3.157234208886454,3.340038202187431,0.556388721496262,B,mobile,1
0.10817744283675179,-0.09515666554974689,1.0053317890366789,-0.8354531762467259,B,mobile,1
2.325461614898665,1.1481115462947955,0.8915131290480627,-1.4347096026279929,C,mobile,1
0.09167285348807386,0.9249127628939704,0.7684782112377248,-0.3926096121566094,C,web,1
-0.26809492894490616,1.136383223644461,1.8798096098658303,0.3571268664546241,C,web,0
2.095334775282573,0.0014276216770252592,2.0147317556136093,-0.806349492357661,B,mobile,1
2.3055405203634036,2.495435212526561,1.3526834765204268,1.0607316043546549,A,mobile,1
1.006630539816038,2.166773642881524,1.5158111016275913,-1.5936477064901258,B,api,1
-1.488033360166547,2.384595495237127,3.1716718418417567,-0.8502137204521308,B,web,1
-0.11965318829865235,0.9904803545157093,2.4837990435631987,-0.6434951454610881,A,mobile,0
1.3354837790628662,3.8656292163420325,0.6362656894153279,-0.5615246260504203,B,web,0
0.6212682110457214,2.100386344784457,1.4656546941400825,-0.7608916103253072,A,web,1
2.464890693746666,-2.580512156063045,1.5690997844278787,-1.5401682283481886,B,web,1
-1.040297435149312,0.7758178965311211,2.2677131264166643,-1.012126908052511,A,web,1
1.4140571703933162,1.708796902378828,1.2867559521072751,-0.8674065123383148,B,web,0
-0.15243991161106274,3.3445214096344875,0.9983609815197303,0.28297094002119927,B,mobile,0
2.187649701925257,1.3188497000513038,1.116488530383203,-0.5435234023030835,A,mobile,1
0.5098596447063022,1.3998630886279093,0.5054486327651472,0.4226680866333763,A,mobile,1
1.8367749596727059,0.7394939810937664,1.4458647528920126,-0.3610352956108751,C,mobile,1
-0.1770349033003732,2.8648853300750026,1.025914035847356,-0.6459972385687262,B,mobile,0
-1.0913985738467429,1.0838604741463873,1.9406060526817068,-1.1548658251213255,A,mobile,1
-0.7324597031576209,0.8344796141498845,0.7920340869630468,-0.9606424278373722,B,mobile,1
-0.12803885052687103,0.6125505227967769,1.1280746938149366,0.9241890153827854,C,web,1
-0.62977636804331,2.690530359260965,0.8142047020683073,-0.3255856392127874,A,mobile,0
2.0405536019426154,0.9472405446545971,0.7721992659890686,-0.722137082413574,B,mobile,0
2.206692547442149,-0.8814359096991378,2.2264047085388503,-0.9886405620264542,A,api,1
0.9276557751073116,2.796250811486586,1.1063576972666047,0.8545136737395449,B,api,0
-0.6410341021970728,0.677862120676253,1.908071631529328,0.37174184142906785,C,web,0
0.4579550962040714,2.3712043660566193,0.7464591974982708,0.3445379648557956,A,mobile,0
-0.2231704932093843,2.3980562468669198,1.5479128252103749,0.6529036383919413,A,web,0
2.3448893541890983,3.725771160615844,0.5298300838957939,-0.9243456823320226,A,mobile,1
0.9791322176498314,3.471248670747494,1.0950479759488727,0.4468774509127629,B,api,0
1.187323848167622,0.8799526386245917,1.0786405825668122,-1.4000014165222099,A,mobile,1
0.12038025753222092,1.5337846638493065,2.067558483711532,0.2617249870671161,B,web,1
-1.8135859265019696,-0.26464971885898847,1.6231074281016211,-0.6977797975859544,C,mobile,1
-0.32536121971984666,4.483732251420543,1.3112580596892702,0.2531499977403391,C,web,0
